nan,Date,unique_idfas,unique_ips,unique_uas,total_requests,requests_per_idfa,impressions,impressions_per_idfa,idfa_ip_ratio,idfa_ua_ratio,IVT,App_Name,IVT_Label
,2025-09-11 14:00:00,3535,3535,17,3577,1.01188118811881,0,0,1.0,207.941176470588,0.010695,Valid 1,Non-IVT
,2025-09-11 15:00:00,7254,7254,17,7361,1.01475048249242,0,0,1.0,426.705882352941,0.0,Valid 1,Non-IVT
,2025-09-11 16:00:00,13737,13737,17,14073,1.02445948897139,0,0,1.0,808.058823529412,0.0,Valid 1,Non-IVT
,2025-09-11 17:00:00,13800,13800,18,14074,1.01985507246377,0,0,1.0,766.666666666667,0.00625,Valid 1,Non-IVT
,2025-09-11 18:00:00,8696,8696,19,8796,1.0114995400184,0,0,1.0,457.684210526316,0.0,Valid 1,Non-IVT
,2025-09-11 19:00:00,8182,8182,20,8273,1.01112197506722,0,0,1.0,409.1,0.00578,Valid 1,Non-IVT
,2025-09-11 20:00:00,10707,10707,17,10860,1.01428971700757,0,0,1.0,629.823529411765,0.0,Valid 1,Non-IVT
,2025-09-11 21:00:00,9634,9634,17,9752,1.01224828731576,0,0,1.0,566.705882352941,0.004695,Valid 1,Non-IVT
,2025-09-11 22:00:00,12420,12420,19,12576,1.01256038647343,0,0,1.0,653.684210526316,0.0,Valid 1,Non-IVT
,2025-09-11 23:00:00,9843,9843,20,9938,1.00965152900538,0,0,1.0,492.15,0.007143,Valid 1,Non-IVT
,2025-09-12 00:00:00,11655,11655,21,11806,1.01295581295581,0,0,1.0,555.0,0.006897,Valid 1,Non-IVT
,2025-09-12 01:00:00,9083,9083,20,9124,1.00451392711659,0,0,1.0,454.15,0.001664,Valid 1,Non-IVT
,2025-09-12 02:00:00,11817,11817,18,11932,1.00973174240501,0,0,1.0,656.5,0.004255,Valid 1,Non-IVT
,2025-09-12 03:00:00,25881,25880,18,26539,1.02542405625749,0,0,1.00003863987635,1437.83333333333,0.00464,Valid 1,Non-IVT
,2025-09-12 04:00:00,15818,15818,17,16030,1.01340245290176,0,0,1.0,930.470588235294,0.004264,Valid 1,Non-IVT
,2025-09-12 05:00:00,13769,13769,18,13952,1.01329072554289,0,0,1.0,764.944444444445,0.001901,Valid 1,Non-IVT
,2025-09-12 06:00:00,13543,13542,19,13852,1.02281621501883,0,0,1.00007384433614,712.789473684211,0.0,Valid 1,Non-IVT
,2025-09-12 07:00:00,17360,17358,19,18165,1.04637096774194,0,0,1.00011522064754,913.684210526316,0.010695,Valid 1,Non-IVT
,2025-09-12 08:00:00,14197,14196,19,14872,1.04754525604001,0,0,1.00007044237813,747.210526315789,0.0,Valid 1,Non-IVT
,2025-09-12 09:00:00,15449,15447,20,16408,1.06207521522429,0,0,1.00012947497896,772.45,0.0,Valid 1,Non-IVT
,2025-09-12 10:00:00,15762,15759,18,16853,1.06921710442837,0,0,1.0001903674091,875.666666666667,0.00625,Valid 1,Non-IVT
,2025-09-12 11:00:00,14982,14977,20,16195,1.08096382325457,0,0,1.00033384522935,749.1,0.0,Valid 1,Non-IVT
,2025-09-12 12:00:00,14869,14868,21,16045,1.07909072567086,0,0,1.00006725854183,708.047619047619,0.00578,Valid 1,Non-IVT
,2025-09-12 13:00:00,15071,15069,18,16161,1.07232433149758,0,0,1.00013272280841,837.277777777778,0.0,Valid 1,Non-IVT
,2025-09-12 14:00:00,20486,20483,20,21779,1.06311627452895,0,0,1.00014646292047,1024.3,0.004695,Valid 1,Non-IVT
,2025-09-12 15:00:00,12651,12651,19,13017,1.02893051932654,0,0,1.0,665.842105263158,0.0,Valid 1,Non-IVT
,2025-09-12 16:00:00,12936,12936,19,13263,1.02527829313544,0,0,1.0,680.842105263158,0.007143,Valid 1,Non-IVT
,2025-09-12 17:00:00,13394,13394,19,13708,1.0234433328356,0,0,1.0,704.947368421053,0.006897,Valid 1,Non-IVT
,2025-09-12 18:00:00,55797,55795,21,60342,1.08145599225765,0,0,1.00003584550587,2657.0,0.001664,Valid 1,Non-IVT
,2025-09-12 19:00:00,66294,66292,19,72581,1.09483512836757,0,0,1.00003016955289,3489.15789473684,0.004255,Valid 1,Non-IVT
,2025-09-12 20:00:00,78823,78822,21,85521,1.08497519759461,0,0,1.00001268681333,3753.47619047619,0.00464,Valid 1,Non-IVT
,2025-09-12 21:00:00,44541,44540,22,46588,1.04595765699019,0,0,1.00002245172878,2024.59090909091,0.004264,Valid 1,Non-IVT
,2025-09-12 22:00:00,49957,49953,22,52110,1.04309706347459,0,0,1.00008007527075,2270.77272727273,0.001901,Valid 1,Non-IVT
,2025-09-12 23:00:00,50434,50430,21,52672,1.04437482650593,0,0,1.00007931786635,2401.61904761905,0.0,Valid 1,Non-IVT
,2025-09-13 00:00:00,32161,32157,19,33306,1.03560212679954,0,0,1.00012438971297,1692.68421052632,0.005935,Valid 1,Non-IVT
,2025-09-13 01:00:00,16401,16400,18,16668,1.01627949515273,0,0,1.00006097560976,911.166666666667,0.0,Valid 1,Non-IVT
,2025-09-13 02:00:00,18171,18171,18,18438,1.01469374277695,0,0,1.0,1009.5,0.0,Valid 1,Non-IVT
,2025-09-13 03:00:00,12518,12518,19,12631,1.00902700111839,0,0,1.0,658.842105263158,0.007813,Valid 1,Non-IVT
,2025-09-13 04:00:00,37790,37788,22,38887,1.02902884360942,0,0,1.00005292685509,1717.72727272727,0.011364,Valid 1,Non-IVT
,2025-09-13 05:00:00,15328,15328,18,15608,1.01826722338205,0,0,1.0,851.555555555556,0.0,Valid 1,Non-IVT
,2025-09-13 06:00:00,23243,23240,21,23899,1.0282235511767,0,0,1.00012908777969,1106.80952380952,0.008163,Valid 1,Non-IVT
,2025-09-13 07:00:00,7427,7427,19,7541,1.01534940083479,0,0,1.0,390.894736842105,0.0,Valid 1,Non-IVT
,2025-09-13 08:00:00,8687,8685,19,8957,1.03108092552089,0,0,1.00023028209557,457.21052631579,0.0,Valid 1,Non-IVT
,2025-09-13 09:00:00,8527,8527,18,8818,1.03412689105195,0,0,1.0,473.722222222222,0.011111,Valid 1,Non-IVT
,2025-09-13 10:00:00,9002,9002,18,9380,1.04199066874028,0,0,1.0,500.111111111111,0.010638,Valid 1,Non-IVT
,2025-09-13 11:00:00,8816,8816,20,9182,1.04151542649728,0,0,1.0,440.8,0.010638,Valid 1,Non-IVT
,2025-09-13 12:00:00,9033,9033,19,9446,1.04572124432636,0,0,1.0,475.421052631579,0.0,Valid 1,Non-IVT
,2025-09-13 13:00:00,9124,9124,18,9506,1.04186760192898,0,0,1.0,506.888888888889,0.010989,Valid 1,Non-IVT
,2025-09-13 14:00:00,8834,8833,18,9013,1.02026262168893,0,0,1.00011321181931,490.777777777778,0.010526,Valid 1,Non-IVT
,2025-09-13 15:00:00,8585,8585,17,8701,1.01351193942924,0,0,1.0,505.0,0.0,Valid 1,Non-IVT
,2025-09-13 16:00:00,8873,8873,18,8986,1.01273526428491,0,0,1.0,492.944444444445,0.0,Valid 1,Non-IVT
,2025-09-13 17:00:00,8450,8450,17,8531,1.00958579881657,0,0,1.0,497.058823529412,0.011236,Valid 1,Non-IVT
,2025-09-13 18:00:00,10061,10061,18,10180,1.0118278501143,0,0,1.0,558.944444444444,0.017391,Valid 1,Non-IVT
,2025-09-13 19:00:00,8698,8698,17,8780,1.00942745458726,0,0,1.0,511.647058823529,0.0,Valid 1,Non-IVT
,2025-09-13 20:00:00,12802,12802,19,12988,1.0145289798469,0,0,1.0,673.789473684211,0.015267,Valid 1,Non-IVT
,2025-09-13 21:00:00,18551,18551,20,18901,1.01886690744434,0,0,1.0,927.55,0.005263,Valid 1,Non-IVT
,2025-09-13 22:00:00,71743,71739,21,76608,1.06781149380427,0,0,1.00005575767714,3416.33333333333,0.002849,Valid 1,Non-IVT
,2025-09-13 23:00:00,82794,82786,23,88391,1.06760151701814,0,0,1.00009663469669,3599.73913043478,0.005599,Valid 1,Non-IVT
,2025-09-14 00:00:00,97985,97975,21,105699,1.07872633566362,0,0,1.00010206685379,4665.95238095238,0.005786,Valid 1,Non-IVT
,2025-09-14 01:00:00,39069,39068,19,40264,1.03058691033812,0,0,1.00002559639603,2056.26315789474,0.007692,Valid 1,Non-IVT
,2025-09-14 02:00:00,17140,17140,18,17454,1.01831971995333,0,0,1.0,952.222222222222,0.0,Valid 1,Non-IVT
,2025-09-14 03:00:00,20597,20597,18,21110,1.02490653978735,0,0,1.0,1144.27777777778,0.004525,Valid 1,Non-IVT
,2025-09-14 04:00:00,20130,20129,18,20695,1.02806756085445,0,0,1.00004967956679,1118.33333333333,0.0,Valid 1,Non-IVT
,2025-09-14 05:00:00,17934,17933,19,18407,1.02637448421992,0,0,1.00005576311827,943.894736842105,0.015873,Valid 1,Non-IVT
,2025-09-14 06:00:00,19416,19415,21,20034,1.03182941903585,0,0,1.00005150656709,924.571428571429,0.0,Valid 1,Non-IVT
,2025-09-14 07:00:00,16382,16378,22,16979,1.0364424368209,0,0,1.00024423006472,744.636363636364,0.010695,Valid 1,Non-IVT
,2025-09-14 08:00:00,21007,21003,23,22285,1.06083686390251,0,0,1.00019044898348,913.347826086956,0.0,Valid 1,Non-IVT
,2025-09-14 09:00:00,8261,8261,21,8521,1.03147318726546,0,0,1.0,393.380952380952,0.0,Valid 1,Non-IVT
,2025-09-14 10:00:00,10880,10880,20,11422,1.04981617647059,0,0,1.0,544.0,0.00625,Valid 1,Non-IVT
,2025-09-14 11:00:00,9577,9575,20,9970,1.04103581497337,0,0,1.0002088772846,478.85,0.0,Valid 1,Non-IVT
,2025-09-14 12:00:00,10620,10620,18,11098,1.04500941619586,0,0,1.0,590.0,0.00578,Valid 1,Non-IVT
,2025-09-14 13:00:00,9388,9388,19,9682,1.03131657435023,0,0,1.0,494.105263157895,0.0,Valid 1,Non-IVT
,2025-09-14 14:00:00,8672,8672,19,8818,1.01683579335793,0,0,1.0,456.421052631579,0.004695,Valid 1,Non-IVT
,2025-09-14 15:00:00,7507,7507,18,7610,1.01372052750766,0,0,1.0,417.055555555556,0.0,Valid 1,Non-IVT
,2025-09-14 16:00:00,7402,7402,17,7470,1.0091867062956,0,0,1.0,435.411764705882,0.007143,Valid 1,Non-IVT
,2025-09-14 17:00:00,6769,6769,18,6822,1.00782981237997,0,0,1.0,376.055555555556,0.006897,Valid 1,Non-IVT
,2025-09-14 18:00:00,7790,7790,19,7860,1.00898587933248,0,0,1.0,410.0,0.001664,Valid 1,Non-IVT
,2025-09-14 19:00:00,11168,11168,18,11294,1.01128223495702,0,0,1.0,620.444444444444,0.004255,Valid 1,Non-IVT
,2025-09-14 20:00:00,13286,13285,19,13455,1.01272015655577,0,0,1.00007527286413,699.263157894737,0.00464,Valid 1,Non-IVT
,2025-09-14 21:00:00,11802,11802,17,11915,1.00957464836468,0,0,1.0,694.235294117647,0.004264,Valid 1,Non-IVT
,2025-09-14 22:00:00,13518,13518,17,13662,1.01065246338216,0,0,1.0,795.176470588235,0.001901,Valid 1,Non-IVT
,2025-09-14 23:00:00,42748,42746,20,44626,1.04393187985403,0,0,1.00004678800356,2137.4,0.0,Valid 1,Non-IVT
,2025-09-15 00:00:00,40618,40616,20,42359,1.0428627702004,0,0,1.00004924167816,2030.9,0.005935,Valid 1,Non-IVT
,2025-09-15 01:00:00,37731,37728,19,39050,1.03495799210199,0,0,1.00007951653944,1985.84210526316,0.0,Valid 1,Non-IVT
,2025-09-11 14:00:00,2992,2992,105,3109,1.03910427807487,0,0,1.0,28.4952380952381,0.051282,Valid 2,Non-IVT
,2025-09-11 15:00:00,5608,5606,113,5798,1.03388017118402,0,0,1.00035676061363,49.6283185840708,0.013889,Valid 2,Non-IVT
,2025-09-11 16:00:00,7179,7176,124,7438,1.03607744811255,0,0,1.00041806020067,57.8951612903226,0.02439,Valid 2,Non-IVT
,2025-09-11 17:00:00,6426,6424,109,6653,1.03532524120759,0,0,1.00031133250311,58.954128440367,0.1,Valid 2,Non-IVT
,2025-09-11 18:00:00,5047,5046,107,5219,1.03407965127799,0,0,1.00019817677368,47.1682242990654,0.056338,Valid 2,Non-IVT
,2025-09-11 19:00:00,5234,5233,103,5439,1.03916698509744,0,0,1.0001910949742,50.8155339805825,0.043956,Valid 2,Non-IVT
,2025-09-11 20:00:00,5493,5493,112,5702,1.03804842526852,0,0,1.0,49.0446428571429,0.041667,Valid 2,Non-IVT
,2025-09-11 21:00:00,5088,5087,106,5271,1.03596698113208,0,0,1.00019657951641,48.0,0.047619,Valid 2,Non-IVT
,2025-09-11 22:00:00,6085,6085,110,6307,1.03648315529992,0,0,1.0,55.3181818181818,0.054795,Valid 2,Non-IVT
,2025-09-11 23:00:00,5183,5182,109,5365,1.03511479837932,0,0,1.00019297568506,47.5504587155963,0.04,Valid 2,Non-IVT
,2025-09-12 00:00:00,5712,5711,115,5911,1.03483893557423,0,0,1.00017510068289,49.6695652173913,0.034884,Valid 2,Non-IVT
,2025-09-12 01:00:00,5230,5229,108,5410,1.03441682600382,0,0,1.0001912411551,48.4259259259259,0.060201,Valid 2,Non-IVT
,2025-09-12 02:00:00,6235,6234,119,6415,1.02886928628709,0,0,1.00016041065127,52.3949579831933,0.069909,Valid 2,Non-IVT
,2025-09-12 03:00:00,9598,9596,136,9893,1.0307355699104,0,0,1.00020842017507,70.5735294117647,0.063707,Valid 2,Non-IVT
,2025-09-12 04:00:00,7043,7042,121,7256,1.03024279426381,0,0,1.00014200511218,58.2066115702479,0.095506,Valid 2,Non-IVT
,2025-09-12 05:00:00,6572,6571,123,6793,1.03362751065125,0,0,1.00015218383808,53.4308943089431,0.080952,Valid 2,Non-IVT
,2025-09-12 06:00:00,6394,6393,124,6602,1.03253049734126,0,0,1.00015642108556,51.5645161290323,0.063707,Valid 2,Non-IVT
,2025-09-12 07:00:00,8295,8292,139,8726,1.05195901145268,0,0,1.00036179450072,59.6762589928058,0.051282,Valid 2,Non-IVT
,2025-09-12 08:00:00,6901,6900,140,7250,1.05057238081437,0,0,1.00014492753623,49.2928571428571,0.013889,Valid 2,Non-IVT
,2025-09-12 09:00:00,7387,7385,153,7855,1.06335454176256,0,0,1.00027081922817,48.281045751634,0.02439,Valid 2,Non-IVT
,2025-09-12 10:00:00,7209,7209,150,7690,1.06672215286448,0,0,1.0,48.06,0.1,Valid 2,Non-IVT
,2025-09-12 11:00:00,7117,7116,138,7679,1.07896585640017,0,0,1.00014052838673,51.5724637681159,0.056338,Valid 2,Non-IVT
,2025-09-12 12:00:00,7486,7484,140,8059,1.07654288004275,0,0,1.00026723677178,53.4714285714286,0.043956,Valid 2,Non-IVT
,2025-09-12 13:00:00,9016,9011,138,9613,1.06621561668146,0,0,1.0005548773721,65.3333333333333,0.041667,Valid 2,Non-IVT
,2025-09-12 14:00:00,12154,12151,132,12856,1.05775876254731,0,0,1.00024689325981,92.0757575757576,0.047619,Valid 2,Non-IVT
